date_,adj close_emamiltd.ns,close_emamiltd.ns,high_emamiltd.ns,low_emamiltd.ns,open_emamiltd.ns,volume_emamiltd.ns
2025-04-23,637.6701049804688,646.8499755859375,649.0,635.0,642.5,449447
2025-04-24,636.635009765625,645.7999877929688,651.9500122070312,633.4000244140625,650.0,455855
2025-04-25,611.0039672851562,619.7999877929688,649.0,618.0499877929688,649.0,396388
2025-04-28,614.75,623.5999755859375,631.9000244140625,617.0,619.7999877929688,298022
2025-04-29,626.2839965820312,635.2999877929688,639.7999877929688,626.0,629.9500122070312,504931
2025-04-30,615.83447265625,624.7000122070312,634.9500122070312,620.0,629.0,295134
2025-05-02,621.6506958007812,630.5999755859375,636.4000244140625,618.0499877929688,620.5999755859375,279927
2025-05-05,625.0516967773438,634.0499877929688,638.0,627.0,628.7000122070312,222611
2025-05-06,618.4468383789062,627.3499755859375,653.3499755859375,622.0,633.0499877929688,714307
2025-05-07,625.7418212890625,634.75,635.4500122070312,610.6500244140625,615.0,238276
2025-05-08,610.8561401367188,619.6500244140625,639.7999877929688,617.4000244140625,635.0,327302
2025-05-09,621.45361328125,630.4000244140625,633.2999877929688,596.0,600.7000122070312,239120
2025-05-12,625.4461059570312,634.4500122070312,645.0,630.0,638.0499877929688,293107
2025-05-13,611.694091796875,620.5,643.5,610.7000122070312,638.8499755859375,455507
2025-05-14,630.177978515625,639.25,640.6500244140625,621.7999877929688,621.7999877929688,397324
2025-05-15,621.0099487304688,629.9500122070312,643.7999877929688,622.2000122070312,643.0,404497
2025-05-16,627.2698364257812,636.2999877929688,639.0,621.3499755859375,634.9000244140625,999766
2025-05-19,630.6708984375,639.75,648.8499755859375,633.0,648.0,812213
2025-05-20,598.681396484375,607.2999877929688,645.0,604.0499877929688,645.0,1212167
2025-05-21,599.0757446289062,607.7000122070312,618.0,598.8499755859375,608.0999755859375,510012
2025-05-22,599.3734130859375,604.0,607.5499877929688,588.2999877929688,607.0,616687
2025-05-23,591.1370239257812,595.7000122070312,613.4000244140625,593.0499877929688,609.4000244140625,454130
2025-05-26,585.331787109375,589.8499755859375,603.5,587.0499877929688,598.8499755859375,412861
2025-05-27,585.0340576171875,589.5499877929688,598.75,584.5,590.0,454638
2025-05-28,574.56494140625,579.0,594.5999755859375,575.5499877929688,592.6500244140625,416056
2025-05-29,582.9501953125,587.4500122070312,592.0,581.0499877929688,584.7999877929688,326475
2025-05-30,579.72509765625,584.2000122070312,590.9000244140625,581.25,589.9500122070312,251511
2025-06-02,576.8472900390625,581.2999877929688,590.3499755859375,577.0,584.0499877929688,263473
2025-06-03,572.7291259765625,577.1500244140625,586.0,576.0,581.2999877929688,417174
2025-06-04,589.350830078125,593.9000244140625,596.9000244140625,572.0,579.0,635933
2025-06-05,574.7138061523438,579.1500244140625,597.7999877929688,577.0999755859375,597.7999877929688,667231
2025-06-06,578.881591796875,583.3499755859375,585.0,578.0999755859375,579.1500244140625,207023
2025-06-09,573.5725708007812,578.0,588.9000244140625,577.1500244140625,588.9000244140625,384083
2025-06-10,578.4846801757812,582.9500122070312,584.5,575.5999755859375,581.8499755859375,460844
2025-06-11,586.6218872070312,591.1500244140625,595.0,581.9500122070312,583.0,830622
2025-06-12,571.3397827148438,575.75,597.0,573.3499755859375,595.9500122070312,429233
2025-06-13,568.164306640625,572.5499877929688,575.0,565.0,571.0499877929688,270111
2025-06-16,569.3055419921875,573.7000122070312,576.9000244140625,567.4500122070312,572.5499877929688,266968
2025-06-17,565.7330322265625,570.0999755859375,579.4000244140625,567.0999755859375,576.9000244140625,217384
2025-06-18,565.8819580078125,570.25,577.7000122070312,566.0999755859375,569.0,271918
2025-06-19,559.0347900390625,563.3499755859375,571.8499755859375,561.0,569.0,161542
2025-06-20,548.8136596679688,553.0499877929688,566.9000244140625,550.0,561.1500244140625,829747
2025-06-23,552.6342163085938,556.9000244140625,559.3499755859375,549.8499755859375,552.9500122070312,411975
2025-06-24,560.672119140625,565.0,573.2999877929688,559.3499755859375,562.4000244140625,380630
2025-06-25,567.8170166015625,572.2000122070312,575.9500122070312,562.9000244140625,570.0,180290
2025-06-26,569.7520751953125,574.1500244140625,575.9500122070312,564.9500122070312,574.9500122070312,300352
2025-06-27,562.8552856445312,567.2000122070312,576.9000244140625,565.6500244140625,576.0,476132
2025-06-30,567.2215576171875,571.5999755859375,573.7999877929688,562.2000122070312,567.2000122070312,277900
2025-07-01,561.1187133789062,565.4500122070312,581.7999877929688,556.0,574.0,1341367
2025-07-02,554.7181396484375,559.0,569.25,556.2999877929688,568.0,607545
2025-07-03,554.618896484375,558.9000244140625,568.8499755859375,557.5499877929688,561.4000244140625,294156
2025-07-04,558.2409057617188,562.5499877929688,564.3499755859375,556.7999877929688,559.0,306711
2025-07-07,572.0840454101562,576.5,586.0,560.7000122070312,562.5999755859375,990934
2025-07-08,569.2062377929688,573.5999755859375,582.4500122070312,569.2000122070312,581.2000122070312,444521
2025-07-09,604.4840087890625,609.1500244140625,620.0,570.5999755859375,570.5999755859375,3035065
2025-07-10,592.575927734375,597.1500244140625,613.8499755859375,594.0,609.1500244140625,647387
2025-07-11,582.503662109375,587.0,603.7000122070312,582.5499877929688,594.0,604097
2025-07-14,580.9158935546875,585.4000244140625,591.75,576.9000244140625,585.5,698671
2025-07-15,577.64111328125,582.0999755859375,590.3499755859375,579.1500244140625,589.5,433322
2025-07-16,581.6104736328125,586.0999755859375,592.9000244140625,582.0999755859375,582.5999755859375,458096
2025-07-17,583.9425659179688,588.4500122070312,592.9500122070312,583.7000122070312,588.9500122070312,480600
2025-07-18,587.1180419921875,591.6500244140625,593.9000244140625,582.5999755859375,588.7000122070312,639530
2025-07-21,585.331787109375,589.8499755859375,596.2000122070312,580.3499755859375,592.6500244140625,329714
2025-07-22,578.9808349609375,583.4500122070312,593.5999755859375,580.5999755859375,589.0,791744
2025-07-23,575.7061157226562,580.1500244140625,587.2000122070312,577.2999877929688,586.75,237653
2025-07-24,575.3587646484375,579.7999877929688,582.9000244140625,574.25,580.0,345870
2025-07-25,570.7940063476562,575.2000122070312,579.5499877929688,571.0499877929688,576.4000244140625,280106
2025-07-28,558.53857421875,562.8499755859375,574.9000244140625,559.5999755859375,574.0999755859375,299509
2025-07-29,556.35546875,560.6500244140625,564.0999755859375,553.1500244140625,560.0,224403
2025-07-30,560.9698486328125,565.2999877929688,569.4000244140625,560.6500244140625,560.6500244140625,159534
2025-07-31,596.049072265625,600.6500244140625,611.7999877929688,555.25,559.9500122070312,4583207
2025-08-01,614.5562133789062,619.2999877929688,622.5,593.0499877929688,595.0,1905573
2025-08-04,606.8159790039062,611.5,623.5999755859375,604.4500122070312,620.0,422889
2025-08-05,609.2968139648438,614.0,619.4000244140625,602.6500244140625,610.0,440204
2025-08-06,595.2551879882812,599.8499755859375,616.1500244140625,594.9000244140625,614.2000122070312,305408
2025-08-07,577.7404174804688,582.2000122070312,594.9000244140625,579.5999755859375,590.0999755859375,516496
2025-08-08,571.6870727539062,576.0999755859375,584.9500122070312,570.0,584.9500122070312,286556
2025-08-11,578.4846801757812,582.9500122070312,585.5499877929688,574.6500244140625,575.0,308283
2025-08-12,572.5802001953125,577.0,585.7000122070312,572.5999755859375,584.9000244140625,405451
2025-08-13,577.64111328125,582.0999755859375,590.0,573.7999877929688,585.0,467113
2025-08-14,577.8892211914062,582.3499755859375,586.0,579.0999755859375,582.0999755859375,298454
2025-08-18,590.6408081054688,595.2000122070312,598.5499877929688,584.3499755859375,590.0,408285
2025-08-19,597.53759765625,602.1500244140625,605.7000122070312,587.8499755859375,595.2000122070312,397307
2025-08-20,621.7506713867188,626.5499877929688,629.9000244140625,599.4500122070312,605.0,902649
2025-08-21,614.506591796875,619.25,634.2000122070312,616.7000122070312,628.4500122070312,500756
2025-08-22,607.2625122070312,611.9500122070312,625.25,608.4500122070312,620.0,428662
2025-08-25,580.9655151367188,585.4500122070312,614.9000244140625,562.5999755859375,612.0,7862323
2025-08-26,568.36279296875,572.75,581.75,553.5499877929688,580.0,1552917
2025-08-28,563.1033935546875,567.4500122070312,578.25,559.4000244140625,575.0,622176
2025-08-29,569.2062377929688,573.5999755859375,575.25,562.5,567.0,855383
2025-09-01,577.6907958984375,582.1500244140625,583.1500244140625,571.5,574.0,262840
2025-09-02,591.1370239257812,595.7000122070312,600.0,581.2000122070312,585.0,581897
2025-09-03,586.373779296875,590.9000244140625,605.2999877929688,589.2999877929688,600.0,224303
2025-09-04,610.7853393554688,615.5,618.0,601.3499755859375,606.0,2581730
2025-09-05,600.316162109375,604.9500122070312,618.0,596.2999877929688,618.0,500248
2025-09-08,595.1063842773438,599.7000122070312,609.7000122070312,595.5999755859375,605.9500122070312,254765
2025-09-09,583.3471069335938,587.8499755859375,604.5499877929688,586.5,604.5499877929688,353373
2025-09-10,595.20556640625,599.7999877929688,605.0,589.25,590.5,298037
2025-09-11,597.4383544921875,602.0499877929688,603.9000244140625,593.0,599.5,221438
2025-09-12,597.339111328125,601.9500122070312,606.5499877929688,595.1500244140625,602.5499877929688,202347
2025-09-15,595.1063842773438,599.7000122070312,605.5999755859375,593.9000244140625,601.9500122070312,191285
2025-09-16,598.5299682617188,603.1500244140625,606.9000244140625,596.1500244140625,602.5,224889
2025-09-17,598.629150390625,603.25,607.5999755859375,599.0,603.1500244140625,218537
2025-09-18,597.4879150390625,602.0999755859375,614.0,598.0499877929688,607.0,263729
2025-09-19,575.1602783203125,579.5999755859375,605.5499877929688,576.9000244140625,604.0,827160
2025-09-22,577.988525390625,582.4500122070312,591.5,580.7999877929688,583.2000122070312,232438
2025-09-23,572.1336669921875,576.5499877929688,585.9000244140625,574.5499877929688,585.9000244140625,660408
2025-09-24,573.2252807617188,577.6500244140625,581.9000244140625,572.5999755859375,580.0499877929688,229847
2025-09-25,565.6338500976562,570.0,581.8499755859375,565.0999755859375,579.7000122070312,518243
2025-09-26,553.576904296875,557.8499755859375,567.9000244140625,556.2000122070312,563.0999755859375,301703
2025-09-29,549.5579223632812,553.7999877929688,562.25,545.6500244140625,557.8499755859375,2573129
2025-09-30,534.1270751953125,538.25,567.5,536.0,553.0499877929688,1013745
2025-10-01,537.89794921875,542.0499877929688,546.1500244140625,533.9000244140625,538.25,543941
2025-10-03,546.3328247070312,550.5499877929688,553.75,542.25,546.7999877929688,305767
2025-10-06,553.6761474609375,557.9500122070312,560.0,540.0,556.0,374196
2025-10-07,547.6228637695312,551.8499755859375,558.5499877929688,548.4500122070312,557.9500122070312,282606
2025-10-08,540.1306762695312,544.2999877929688,554.5,539.0,551.8499755859375,439144
2025-10-09,537.5506591796875,541.7000122070312,548.0499877929688,538.3499755859375,547.0,481719
2025-10-10,538.2453002929688,542.4000244140625,547.2000122070312,539.0999755859375,545.6500244140625,1131658
2025-10-13,532.7377319335938,536.8499755859375,547.2000122070312,535.9000244140625,544.0,307328
2025-10-14,527.9249267578125,532.0,539.5,528.0,537.25,374966
2025-10-15,536.2109375,540.3499755859375,543.7999877929688,528.5,531.0,672407
2025-10-16,534.8217163085938,538.9500122070312,541.5,533.0,540.3499755859375,608369
2025-10-17,547.2755737304688,551.5,553.7999877929688,538.0999755859375,542.4500122070312,606408
2025-10-20,537.3025512695312,541.4500122070312,551.8499755859375,539.0,551.0999755859375,525731
2025-10-21,539.8330078125,544.0,547.7999877929688,542.0499877929688,545.0,25760
2025-10-23,542.4130859375,546.5999755859375,551.5999755859375,536.6500244140625,544.1500244140625,422193
2025-10-24,540.47802734375,544.6500244140625,550.4000244140625,539.0,549.9000244140625,222364
2025-10-27,540.6764526367188,544.8499755859375,547.1500244140625,543.0999755859375,547.0,102703
2025-10-28,546.3824462890625,550.5999755859375,556.1500244140625,542.4000244140625,545.2999877929688,630741
2025-10-29,539.7833862304688,543.9500122070312,553.2999877929688,542.1500244140625,550.75,273916
2025-10-30,538.54296875,542.7000122070312,546.2000122070312,541.3499755859375,542.25,208381
2025-10-31,530.3065795898438,534.4000244140625,544.75,533.6500244140625,542.4000244140625,272709
2025-11-03,529.6119384765625,533.7000122070312,535.5,524.5,535.1500244140625,571507
2025-11-04,533.4819946289062,537.5999755859375,540.7000122070312,532.4000244140625,534.8499755859375,317900
2025-11-05,533.4819946289062,537.5999755859375,537.5999755859375,537.5999755859375,537.5999755859375,0
2025-11-06,518.993896484375,523.0,539.9000244140625,520.2000122070312,537.5999755859375,314468
2025-11-07,510.1620178222656,514.0999755859375,524.5499877929688,512.5499877929688,524.5,290217
2025-11-10,521.7227783203125,525.75,529.0,498.45001220703125,514.5999755859375,1278954
2025-11-11,521.4251098632812,525.4500122070312,530.0999755859375,513.75,517.8499755859375,454002
2025-11-12,522.218994140625,526.25,529.5,522.0,527.5499877929688,214932
2025-11-13,518.2000122070312,522.2000122070312,530.2999877929688,520.0999755859375,528.0,245031
2025-11-14,520.3499755859375,520.3499755859375,529.0,510.0,514.9500122070312,395051
2025-11-17,522.1500244140625,522.1500244140625,525.0999755859375,516.0999755859375,520.3499755859375,602671
2025-11-18,519.2000122070312,519.2000122070312,523.2000122070312,512.6500244140625,522.1500244140625,979614
2025-11-19,511.1000061035156,511.1000061035156,519.7000122070312,509.0,519.2000122070312,541478
2025-11-20,519.2000122070312,519.2000122070312,522.4000244140625,510.0,511.1000061035156,1862237
2025-11-21,513.2999877929688,513.2999877929688,522.4000244140625,512.0,517.0,296257
2025-11-24,506.79998779296875,506.79998779296875,513.25,504.0,513.0,333006
2025-11-25,515.5499877929688,515.5499877929688,517.6500244140625,500.3999938964844,506.0,514725
2025-11-26,514.0499877929688,514.0499877929688,517.5999755859375,510.45001220703125,516.0,658499
2025-11-27,527.7999877929688,527.7999877929688,538.4500122070312,522.0,528.2000122070312,1397808
2025-11-28,530.5,530.5,532.9500122070312,524.0999755859375,530.4000244140625,326124
2025-12-01,525.7000122070312,525.7000122070312,530.0,523.2999877929688,530.0,365939
2025-12-02,522.0,522.0,529.4000244140625,520.0499877929688,524.9000244140625,201142
2025-12-03,520.7999877929688,520.7999877929688,524.9500122070312,514.0999755859375,522.0,377835
2025-12-04,516.5499877929688,516.5499877929688,520.0,515.75,519.0,333827
2025-12-05,525.2999877929688,525.2999877929688,529.0499877929688,511.25,517.0,1457612
2025-12-08,522.4500122070312,522.4500122070312,525.2999877929688,516.9000244140625,525.2999877929688,343886
2025-12-09,519.75,519.75,524.8499755859375,510.79998779296875,522.4500122070312,391905
2025-12-10,525.9500122070312,525.9500122070312,529.5,519.25,520.7000122070312,758645
2025-12-11,530.9000244140625,530.9000244140625,533.9000244140625,520.0,526.0,189889
2025-12-12,539.5499877929688,539.5499877929688,541.2999877929688,527.0,531.3499755859375,393594
2025-12-15,545.75,545.75,548.7999877929688,532.7000122070312,539.0,441916
2025-12-16,542.3499755859375,542.3499755859375,550.9000244140625,538.3499755859375,548.0,524724
2025-12-17,537.5999755859375,537.5999755859375,545.75,533.9500122070312,534.2999877929688,301860
2025-12-18,527.5999755859375,527.5999755859375,536.25,521.5,536.25,454358
2025-12-19,519.25,519.25,532.0,516.2999877929688,532.0,664682
2025-12-22,523.7000122070312,523.7000122070312,526.2999877929688,520.0999755859375,524.0,182857
2025-12-23,521.5499877929688,521.5499877929688,526.9000244140625,518.1500244140625,526.9000244140625,223288
2025-12-24,516.7000122070312,516.7000122070312,523.7999877929688,516.0,523.7999877929688,142104
2025-12-25,516.7000122070312,516.7000122070312,516.7000122070312,516.7000122070312,516.7000122070312,0
2025-12-26,514.7000122070312,514.7000122070312,519.0,513.0,518.6500244140625,402348
2025-12-29,532.2000122070312,532.2000122070312,537.25,508.5,513.0999755859375,823368
2025-12-30,528.1500244140625,528.1500244140625,540.0,520.0,524.8499755859375,1894233
2025-12-31,528.5999755859375,528.5999755859375,532.5999755859375,520.0999755859375,526.0,2487096
2026-01-01,524.9500122070312,524.9500122070312,530.2999877929688,523.7999877929688,524.6500244140625,107589
2026-01-02,522.5499877929688,522.5499877929688,529.5,518.0,525.6500244140625,259902
2026-01-05,526.8499755859375,526.8499755859375,529.0,522.5499877929688,524.0,136849
2026-01-06,521.7999877929688,521.7999877929688,530.0,519.6500244140625,530.0,124139
2026-01-07,526.3499755859375,526.3499755859375,530.7999877929688,519.0499877929688,521.7000122070312,1230669
2026-01-08,516.0499877929688,516.0499877929688,526.0,513.9500122070312,524.0,275633
2026-01-09,508.0,508.0,520.0,506.0,515.5,340056
2026-01-12,512.7000122070312,512.7000122070312,519.1500244140625,498.6000061035156,508.0,498467
2026-01-13,510.54998779296875,510.54998779296875,516.0,501.8500061035156,516.0,418627
2026-01-14,501.95001220703125,501.95001220703125,511.3500061035156,499.6499938964844,508.0,431091
2026-01-16,505.5,505.5,507.8500061035156,502.3999938964844,505.0,322055
